C1		バックグラウンド		理論プロファイル	
2θ(°)	強度(Counts)	2θ(°)	強度(Counts)	2θ(°)	強度(Counts)
5.082	50	5.082	1.786711E-05	5.082	2.509878
5.084	16.7	5.084	1.786711E-05	5.084	2.493854
5.086	16.7	5.086	1.786711E-05	5.086	2.477737
5.088	0	5.088	1.786711E-05	5.088	2.461713
5.09	16.7	5.09	1.786711E-05	5.09	2.445965
5.092	33.3	5.092	1.786711E-05	5.092	2.43067
5.094	16.7	5.094	1.786711E-05	5.094	2.415996
5.096	0	5.096	1.786711E-05	5.096	2.402101
5.098	0	5.098	1.786711E-05	5.098	2.389129
5.1	16.7	5.1	1.786711E-05	5.1	2.377208
5.102	33.3	5.102	1.786711E-05	5.102	2.366448
5.104	0	5.104	1.786711E-05	5.104	2.356943
5.106	50	5.106	1.786711E-05	5.106	2.348762
5.108	33.3	5.108	1.786711E-05	5.108	2.341955
5.11	16.7	5.11	1.786711E-05	5.11	2.33655
5.112	16.7	5.112	1.786711E-05	5.112	2.332553
5.114	16.7	5.114	1.786711E-05	5.114	2.329947
5.116	0	5.116	1.786711E-05	5.116	2.328693
5.118	16.7	5.118	1.786711E-05	5.118	2.328733
5.12	16.7	5.12	1.786711E-05	5.12	2.329987
5.122	0	5.122	1.786711E-05	5.122	2.332358
5.124	33.3	5.124	1.786711E-05	5.124	2.335732
5.126	16.7	5.126	1.786711E-05	5.126	2.33998
5.128	16.7	5.128	1.786711E-05	5.128	2.344961
5.13	16.7	5.13	1.786711E-05	5.13	2.350523
5.132	16.7	5.132	1.786711E-05	5.132	2.356507
5.134	33.3	5.134	1.786711E-05	5.134	2.362747
5.136	0	5.136	1.786711E-05	5.136	2.369079
5.138	0	5.138	1.786711E-05	5.138	2.375333
5.14	0	5.14	1.786711E-05	5.14	2.381347
5.142	33.3	5.142	1.786711E-05	5.142	2.386961
5.144	16.7	5.144	1.786711E-05	5.144	2.392025
5.146	16.7	5.146	1.786711E-05	5.146	2.396397
5.148	0	5.148	1.786711E-05	5.148	2.399949
5.15	0	5.15	1.786711E-05	5.15	2.402566
5.152	16.7	5.152	1.786711E-05	5.152	2.40415
5.154	0	5.154	1.786711E-05	5.154	2.40462
5.156	0	5.156	1.786711E-05	5.156	2.403912
5.158	0	5.158	1.786711E-05	5.158	2.401983
5.16	16.7	5.16	1.786711E-05	5.16	2.39881
5.162	0	5.162	1.786711E-05	5.162	2.394387
5.164	50	5.164	1.786711E-05	5.164	2.388732
5.166	16.7	5.166	1.786711E-05	5.166	2.381879
5.168	16.7	5.168	1.786711E-05	5.168	2.373883
5.17	16.7	5.17	1.786711E-05	5.17	2.364815
5.172	16.7	5.172	1.786711E-05	5.172	2.354764
5.174	0	5.174	1.786711E-05	5.174	2.343833
5.176	0	5.176	1.786711E-05	5.176	2.332139
5.178	33.3	5.178	1.786711E-05	5.178	2.319808
5.18	0	5.18	1.786711E-05	5.18	2.306977
5.182	0	5.182	1.786711E-05	5.182	2.293791
5.184	16.7	5.184	1.786711E-05	5.184	2.280396
5.186	0	5.186	1.786711E-05	5.186	2.266943
5.188	0	5.188	1.786711E-05	5.188	2.253582
5.19	16.7	5.19	1.786711E-05	5.19	2.24046
5.192	33.3	5.192	1.786711E-05	5.192	2.22772
5.194	50	5.194	1.786711E-05	5.194	2.215498
5.196	33.3	5.196	1.786711E-05	5.196	2.203919
5.198	66.7	5.198	1.786711E-05	5.198	2.193098
5.2	0	5.2	1.786711E-05	5.2	2.183138
5.202	16.7	5.202	1.786711E-05	5.202	2.174128
5.204	0	5.204	1.786711E-05	5.204	2.166139
5.206	0	5.206	1.786711E-05	5.206	2.159227
5.208	16.7	5.208	1.786711E-05	5.208	2.153432
5.21	0	5.21	1.786711E-05	5.21	2.148774
5.212	16.7	5.212	1.786711E-05	5.212	2.145256
5.214	16.7	5.214	1.786711E-05	5.214	2.142864
5.216	16.7	5.216	1.786711E-05	5.216	2.141564
5.218	16.7	5.218	1.786711E-05	5.218	2.141308
5.22	33.3	5.22	1.786711E-05	5.22	2.142031
5.222	16.7	5.222	1.786711E-05	5.222	2.143652
5.224	0	5.224	1.786711E-05	5.224	2.14608
5.226	16.7	5.226	1.786711E-05	5.226	2.149209
5.228	16.7	5.228	1.786711E-05	5.228	2.152925
5.23	16.7	5.23	1.786711E-05	5.23	2.157104
5.232	0	5.232	1.786711E-05	5.232	2.161616
5.234	33.3	5.234	1.786711E-05	5.234	2.166331
5.236	0	5.236	1.786711E-05	5.236	2.171111
5.238	0	5.238	1.786711E-05	5.238	2.175822
5.24	0	5.24	1.786711E-05	5.24	2.180333
5.242	0	5.242	1.786711E-05	5.242	2.184514
5.244	16.7	5.244	1.786711E-05	5.244	2.188244
5.246	33.3	5.246	1.786711E-05	5.246	2.19141
5.248	33.3	5.248	1.786711E-05	5.248	2.193909
5.25	33.3	5.25	1.786711E-05	5.25	2.195648
5.252	0	5.252	1.786711E-05	5.252	2.196548
5.254	16.7	5.254	1.786711E-05	5.254	2.196544
5.256	0	5.256	1.786711E-05	5.256	2.195586
5.258	0	5.258	1.786711E-05	5.258	2.193639
5.26	16.7	5.26	1.786711E-05	5.26	2.190685
5.262	16.7	5.262	1.786711E-05	5.262	2.18672
5.264	0	5.264	1.786711E-05	5.264	2.181758
5.266	0	5.266	1.786711E-05	5.266	2.175829
5.268	16.7	5.268	1.786711E-05	5.268	2.168976
5.27	0	5.27	1.786711E-05	5.27	2.161257
5.272	0	5.272	1.786711E-05	5.272	2.152745
5.274	50	5.274	1.786711E-05	5.274	2.143522
5.276	33.3	5.276	1.786711E-05	5.276	2.133683
5.278	0	5.278	1.786711E-05	5.278	2.123331
5.28	16.7	5.28	1.786711E-05	5.28	2.112577
5.282	0	5.282	1.786711E-05	5.282	2.101536
5.284	33.3	5.284	1.786711E-05	5.284	2.090328
5.286	0	5.286	1.786711E-05	5.286	2.079074
5.288	33.3	5.288	1.786711E-05	5.288	2.067895
5.29	16.7	5.29	1.786711E-05	5.29	2.05691
5.292	0	5.292	1.786711E-05	5.292	2.046235
5.294	33.3	5.294	1.786711E-05	5.294	2.035978
5.296	16.7	5.296	1.786711E-05	5.296	2.026242
5.298	33.3	5.298	1.786711E-05	5.298	2.017119
5.3	0	5.3	1.786711E-05	5.3	2.008693
5.302	16.7	5.302	1.786711E-05	5.302	2.001034
5.304	33.3	5.304	1.786711E-05	5.304	1.994201
5.306	16.7	5.306	1.786711E-05	5.306	1.98824
5.308	16.7	5.308	1.786711E-05	5.308	1.983182
5.31	16.7	5.31	1.786711E-05	5.31	1.979044
5.312	50	5.312	1.786711E-05	5.312	1.975828
5.314	33.3	5.314	1.786711E-05	5.314	1.973524
5.316	16.7	5.316	1.786711E-05	5.316	1.972104
5.318	33.3	5.318	1.786711E-05	5.318	1.971531
5.32	0	5.32	1.786711E-05	5.32	1.971751
5.322	0	5.322	1.786711E-05	5.322	1.972701
5.324	0	5.324	1.786711E-05	5.324	1.974305
5.326	0	5.326	1.786711E-05	5.326	1.97648
5.328	0	5.328	1.786711E-05	5.328	1.979133
5.33	33.3	5.33	1.786711E-05	5.33	1.982165
5.332	16.7	5.332	1.786711E-05	5.332	1.985472
5.334	16.7	5.334	1.786711E-05	5.334	1.988947
5.336	16.7	5.336	1.786711E-05	5.336	1.992481
5.338	0	5.338	1.786711E-05	5.338	1.995965
5.34	16.7	5.34	1.786711E-05	5.34	1.999292
5.342	16.7	5.342	1.786711E-05	5.342	2.002359
5.344	50	5.344	1.786711E-05	5.344	2.005067
5.346	16.7	5.346	1.786711E-05	5.346	2.007324
5.348	0	5.348	1.786711E-05	5.348	2.009047
5.35	0	5.35	1.786711E-05	5.35	2.010161
5.352	66.7	5.352	1.786711E-05	5.352	2.010602
5.354	0	5.354	1.786711E-05	5.354	2.010316
5.356	16.7	5.356	1.786711E-05	5.356	2.009262
5.358	16.7	5.358	1.786711E-05	5.358	2.007412
5.36	16.7	5.36	1.786711E-05	5.36	2.004749
5.362	0	5.362	1.786711E-05	5.362	2.001271
5.364	0	5.364	1.786711E-05	5.364	1.996987
5.366	0	5.366	1.786711E-05	5.366	1.99192
5.368	0	5.368	1.786711E-05	5.368	1.986105
5.37	0	5.37	1.786711E-05	5.37	1.979589
5.372	0	5.372	1.786711E-05	5.372	1.972427
5.374	0	5.374	1.786711E-05	5.374	1.964687
5.376	16.7	5.376	1.786711E-05	5.376	1.956443
5.378	16.7	5.378	1.786711E-05	5.378	1.947779
5.38	16.7	5.38	1.786711E-05	5.38	1.938783
5.382	33.3	5.382	1.786711E-05	5.382	1.929548
5.384	16.7	5.384	1.786711E-05	5.384	1.92017
5.386	33.3	5.386	1.786711E-05	5.386	1.910747
5.388	16.7	5.388	1.786711E-05	5.388	1.901376
5.39	33.3	5.39	1.786711E-05	5.39	1.892154
5.392	0	5.392	1.786711E-05	5.392	1.883172
5.394	0	5.394	1.786711E-05	5.394	1.87452
5.396	0	5.396	1.786711E-05	5.396	1.866281
5.398	0	5.398	1.786711E-05	5.398	1.85853
5.4	16.7	5.4	1.786711E-05	5.4	1.851334
5.402	0	5.402	1.786711E-05	5.402	1.844752
5.404	16.7	5.404	1.786711E-05	5.404	1.838831
5.406	0	5.406	1.786711E-05	5.406	1.833611
5.408	0	5.408	1.786711E-05	5.408	1.829116
5.41	33.3	5.41	1.786711E-05	5.41	1.825362
5.412	16.7	5.412	1.786711E-05	5.412	1.822353
5.414	16.7	5.414	1.786711E-05	5.414	1.82008
5.416	0	5.416	1.786711E-05	5.416	1.818523
5.418	16.7	5.418	1.786711E-05	5.418	1.817653
5.42	33.3	5.42	1.786711E-05	5.42	1.817428
5.422	0	5.422	1.786711E-05	5.422	1.817798
5.424	16.7	5.424	1.786711E-05	5.424	1.818703
5.426	0	5.426	1.786711E-05	5.426	1.820077
5.428	33.3	5.428	1.786711E-05	5.428	1.821847
5.43	0	5.43	1.786711E-05	5.43	1.823932
5.432	0	5.432	1.786711E-05	5.432	1.826251
5.434	33.3	5.434	1.786711E-05	5.434	1.828716
5.436	16.7	5.436	1.786711E-05	5.436	1.831241
5.438	33.3	5.438	1.786711E-05	5.438	1.833738
5.44	0	5.44	1.786711E-05	5.44	1.836122
5.442	16.7	5.442	1.786711E-05	5.442	1.838307
5.444	0	5.444	1.786711E-05	5.444	1.840215
5.446	33.3	5.446	1.786711E-05	5.446	1.841771
5.448	66.7	5.448	1.786711E-05	5.448	1.842907
5.45	16.7	5.45	1.786711E-05	5.45	1.843562
5.452	16.7	5.452	1.786711E-05	5.452	1.843683
5.454	33.3	5.454	1.786711E-05	5.454	1.843226
5.456	16.7	5.456	1.786711E-05	5.456	1.842156
5.458	16.7	5.458	1.786711E-05	5.458	1.84045
5.46	33.3	5.46	1.786711E-05	5.46	1.838091
5.462	16.7	5.462	1.786711E-05	5.462	1.835078
5.464	16.7	5.464	1.786711E-05	5.464	1.831416
5.466	16.7	5.466	1.786711E-05	5.466	1.827122
5.468	0	5.468	1.786711E-05	5.468	1.822222
5.47	16.7	5.47	1.786711E-05	5.47	1.816752
5.472	16.7	5.472	1.786711E-05	5.472	1.810756
5.474	16.7	5.474	1.786711E-05	5.474	1.804287
5.476	0	5.476	1.786711E-05	5.476	1.797404
5.478	0	5.478	1.786711E-05	5.478	1.790172
5.48	0	5.48	1.786711E-05	5.48	1.782662
5.482	33.3	5.482	1.786711E-05	5.482	1.774948
5.484	0	5.484	1.786711E-05	5.484	1.767106
5.486	50	5.486	1.786711E-05	5.486	1.759215
5.488	0	5.488	1.786711E-05	5.488	1.751353
5.49	16.7	5.49	1.786711E-05	5.49	1.743597
5.492	33.3	5.492	1.786711E-05	5.492	1.736022
5.494	33.3	5.494	1.786711E-05	5.494	1.7287
5.496	16.7	5.496	1.786711E-05	5.496	1.721697
5.498	0	5.498	1.786711E-05	5.498	1.715076
5.5	0	5.5	1.786711E-05	5.5	1.708892
5.502	0	5.502	1.786711E-05	5.502	1.703193
5.504	33.3	5.504	1.786711E-05	5.504	1.698018
5.506	0	5.506	1.786711E-05	5.506	1.6934
5.508	0	5.508	1.786711E-05	5.508	1.689361
5.51	16.7	5.51	1.786711E-05	5.51	1.685915
5.512	33.3	5.512	1.786711E-05	5.512	1.683067
5.514	16.7	5.514	1.786711E-05	5.514	1.680811
5.516	0	5.516	1.786711E-05	5.516	1.679134
5.518	16.7	5.518	1.786711E-05	5.518	1.678012
5.52	16.7	5.52	1.786711E-05	5.52	1.677415
5.522	16.7	5.522	1.786711E-05	5.522	1.677304
5.524	16.7	5.524	1.786711E-05	5.524	1.677632
5.526	16.7	5.526	1.786711E-05	5.526	1.678348
5.528	16.7	5.528	1.786711E-05	5.528	1.679393
5.53	16.7	5.53	1.786711E-05	5.53	1.680704
5.532	16.7	5.532	1.786711E-05	5.532	1.682217
5.534	0	5.534	1.786711E-05	5.534	1.683862
5.536	16.7	5.536	1.786711E-05	5.536	1.68557
5.538	50	5.538	1.786711E-05	5.538	1.687271
5.54	33.3	5.54	1.786711E-05	5.54	1.688895
5.542	16.7	5.542	1.786711E-05	5.542	1.690376
5.544	0	5.544	1.786711E-05	5.544	1.691648
5.546	0	5.546	1.786711E-05	5.546	1.692652
5.548	0	5.548	1.786711E-05	5.548	1.693332
5.55	16.7	5.55	1.786711E-05	5.55	1.693638
5.552	16.7	5.552	1.786711E-05	5.552	1.693525
5.554	16.7	5.554	1.786711E-05	5.554	1.692958
5.556	83.3	5.556	1.786711E-05	5.556	1.691907
5.558	16.7	5.558	1.786711E-05	5.558	1.690351
5.56	0	5.56	1.786711E-05	5.56	1.688277
5.562	16.7	5.562	1.786711E-05	5.562	1.68568
5.564	16.7	5.564	1.786711E-05	5.564	1.682563
5.566	33.3	5.566	1.786711E-05	5.566	1.678937
5.568	16.7	5.568	1.786711E-05	5.568	1.674822
5.57	0	5.57	1.786711E-05	5.57	1.670246
5.572	16.7	5.572	1.786711E-05	5.572	1.665241
5.574	16.7	5.574	1.786711E-05	5.574	1.659848
5.576	16.7	5.576	1.786711E-05	5.576	1.654114
5.578	0	5.578	1.786711E-05	5.578	1.648089
5.58	33.3	5.58	1.786711E-05	5.58	1.641829
5.582	16.7	5.582	1.786711E-05	5.582	1.635392
5.584	0	5.584	1.786711E-05	5.584	1.628838
5.586	0	5.586	1.786711E-05	5.586	1.622231
5.588	0	5.588	1.786711E-05	5.588	1.615632
5.59	33.3	5.59	1.786711E-05	5.59	1.609104
5.592	16.7	5.592	1.786711E-05	5.592	1.602706
5.594	16.7	5.594	1.786711E-05	5.594	1.596497
5.596	0	5.596	1.786711E-05	5.596	1.59053
5.598	0	5.598	1.786711E-05	5.598	1.584856
5.6	0	5.6	1.786711E-05	5.6	1.57952
5.602	16.7	5.602	1.786711E-05	5.602	1.574563
5.604	16.7	5.604	1.786711E-05	5.604	1.570016
5.606	0	5.606	1.786711E-05	5.606	1.565908
5.608	50	5.608	1.786711E-05	5.608	1.562258
5.61	33.3	5.61	1.786711E-05	5.61	1.559079
5.612	0	5.612	1.786711E-05	5.612	1.556376
5.614	50	5.614	1.786711E-05	5.614	1.554148
5.616	16.7	5.616	1.786711E-05	5.616	1.552384
5.618	0	5.618	1.786711E-05	5.618	1.551069
5.62	0	5.62	1.786711E-05	5.62	1.550179
5.622	16.7	5.622	1.786711E-05	5.622	1.549685
5.624	0	5.624	1.786711E-05	5.624	1.549551
5.626	16.7	5.626	1.786711E-05	5.626	1.549738
5.628	0	5.628	1.786711E-05	5.628	1.5502
5.63	0	5.63	1.786711E-05	5.63	1.550888
5.632	0	5.632	1.786711E-05	5.632	1.551751
5.634	16.7	5.634	1.786711E-05	5.634	1.552735
5.636	16.7	5.636	1.786711E-05	5.636	1.553784
5.638	33.3	5.638	1.786711E-05	5.638	1.554843
5.64	0	5.64	1.786711E-05	5.64	1.555857
5.642	16.7	5.642	1.786711E-05	5.642	1.556771
5.644	16.7	5.644	1.786711E-05	5.644	1.557534
5.646	0	5.646	1.786711E-05	5.646	1.558097
5.648	0	5.648	1.786711E-05	5.648	1.558415
5.65	33.3	5.65	1.786711E-05	5.65	1.558447
5.652	0	5.652	1.786711E-05	5.652	1.558155
5.654	16.7	5.654	1.786711E-05	5.654	1.557511
5.656	0	5.656	1.786711E-05	5.656	1.556489
5.658	16.7	5.658	1.786711E-05	5.658	1.55507
5.66	0	5.66	1.786711E-05	5.66	1.553243
5.662	16.7	5.662	1.786711E-05	5.662	1.551
5.664	33.3	5.664	1.786711E-05	5.664	1.548344
5.666	16.7	5.666	1.786711E-05	5.666	1.545282
5.668	0	5.668	1.786711E-05	5.668	1.541827
5.67	0	5.67	1.786711E-05	5.67	1.537999
5.672	0	5.672	1.786711E-05	5.672	1.533824
5.674	0	5.674	1.786711E-05	5.674	1.529331
5.676	0	5.676	1.786711E-05	5.676	1.524557
5.678	0	5.678	1.786711E-05	5.678	1.51954
5.68	33.3	5.68	1.786711E-05	5.68	1.514325
5.682	0	5.682	1.786711E-05	5.682	1.508955
5.684	0	5.684	1.786711E-05	5.684	1.503479
5.686	16.7	5.686	1.786711E-05	5.686	1.497947
5.688	16.7	5.688	1.786711E-05	5.688	1.492406
5.69	16.7	5.69	1.786711E-05	5.69	1.486908
5.692	16.7	5.692	1.786711E-05	5.692	1.481499
5.694	33.3	5.694	1.786711E-05	5.694	1.476226
5.696	0	5.696	1.786711E-05	5.696	1.471134
5.698	0	5.698	1.786711E-05	5.698	1.466262
5.7	16.7	5.7	1.786711E-05	5.7	1.461648
5.702	16.7	5.702	1.786711E-05	5.702	1.457325
5.704	16.7	5.704	1.786711E-05	5.704	1.45332
5.706	16.7	5.706	1.786711E-05	5.706	1.449657
5.708	50	5.708	1.786711E-05	5.708	1.446353
5.71	16.7	5.71	1.786711E-05	5.71	1.443419
5.712	0	5.712	1.786711E-05	5.712	1.440862
5.714	16.7	5.714	1.786711E-05	5.714	1.438682
5.716	33.3	5.716	1.786711E-05	5.716	1.436873
5.718	16.7	5.718	1.786711E-05	5.718	1.435424
5.72	33.3	5.72	1.786711E-05	5.72	1.434318
5.722	0	5.722	1.786711E-05	5.722	1.433533
5.724	16.7	5.724	1.786711E-05	5.724	1.433044
5.726	0	5.726	1.786711E-05	5.726	1.432818
5.728	16.7	5.728	1.786711E-05	5.728	1.432822
5.73	16.7	5.73	1.786711E-05	5.73	1.433018
5.732	16.7	5.732	1.786711E-05	5.732	1.433366
5.734	0	5.734	1.786711E-05	5.734	1.433823
5.736	16.7	5.736	1.786711E-05	5.736	1.434347
5.738	16.7	5.738	1.786711E-05	5.738	1.434893
5.74	33.3	5.74	1.786711E-05	5.74	1.435417
5.742	33.3	5.742	1.786711E-05	5.742	1.435877
5.744	0	5.744	1.786711E-05	5.744	1.436232
5.746	0	5.746	1.786711E-05	5.746	1.436441
5.748	0	5.748	1.786711E-05	5.748	1.436468
5.75	33.3	5.75	1.786711E-05	5.75	1.43628
5.752	0	5.752	1.786711E-05	5.752	1.435847
5.754	0	5.754	1.786711E-05	5.754	1.435143
5.756	16.7	5.756	1.786711E-05	5.756	1.434147
5.758	0	5.758	1.786711E-05	5.758	1.432843
5.76	0	5.76	1.786711E-05	5.76	1.43122
5.762	50	5.762	1.786711E-05	5.762	1.429271
5.764	16.7	5.764	1.786711E-05	5.764	1.426996
5.766	0	5.766	1.786711E-05	5.766	1.424398
5.768	16.7	5.768	1.786711E-05	5.768	1.421487
5.77	0	5.77	1.786711E-05	5.77	1.418277
5.772	0	5.772	1.786711E-05	5.772	1.414786
5.774	16.7	5.774	1.786711E-05	5.774	1.411037
5.776	16.7	5.776	1.786711E-05	5.776	1.407057
5.778	0	5.778	1.786711E-05	5.778	1.402876
5.78	0	5.78	1.786711E-05	5.78	1.398526
5.782	16.7	5.782	1.786711E-05	5.782	1.394043
5.784	0	5.784	1.786711E-05	5.784	1.389464
5.786	0	5.786	1.786711E-05	5.786	1.384828
5.788	16.7	5.788	1.786711E-05	5.788	1.380173
5.79	16.7	5.79	1.786711E-05	5.79	1.375537
5.792	16.7	5.792	1.786711E-05	5.792	1.37096
5.794	0	5.794	1.786711E-05	5.794	1.366478
5.796	33.3	5.796	1.786711E-05	5.796	1.362127
5.798	16.7	5.798	1.786711E-05	5.798	1.357938
5.8	33.3	5.8	1.786711E-05	5.8	1.353944
5.802	16.7	5.802	1.786711E-05	5.802	1.350169
5.804	16.7	5.804	1.786711E-05	5.804	1.346639
5.806	16.7	5.806	1.786711E-05	5.806	1.343371
5.808	0	5.808	1.786711E-05	5.808	1.340382
5.81	0	5.81	1.786711E-05	5.81	1.337682
5.812	16.7	5.812	1.786711E-05	5.812	1.335277
5.814	16.7	5.814	1.786711E-05	5.814	1.333169
5.816	16.7	5.816	1.786711E-05	5.816	1.331355
5.818	16.7	5.818	1.786711E-05	5.818	1.329828
5.82	16.7	5.82	1.786711E-05	5.82	1.328576
5.822	16.7	5.822	1.786711E-05	5.822	1.327583
5.824	16.7	5.824	1.786711E-05	5.824	1.32683
5.826	0	5.826	1.786711E-05	5.826	1.326294
5.828	0	5.828	1.786711E-05	5.828	1.325949
5.83	0	5.83	1.786711E-05	5.83	1.325765
5.832	16.7	5.832	1.786711E-05	5.832	1.325713
5.834	0	5.834	1.786711E-05	5.834	1.325759
5.836	0	5.836	1.786711E-05	5.836	1.325869
5.838	0	5.838	1.786711E-05	5.838	1.326011
5.84	0	5.84	1.786711E-05	5.84	1.326148
5.842	16.7	5.842	1.786711E-05	5.842	1.326247
5.844	16.7	5.844	1.786711E-05	5.844	1.326276
5.846	16.7	5.846	1.786711E-05	5.846	1.326202
5.848	0	5.848	1.786711E-05	5.848	1.325996
5.85	0	5.85	1.786711E-05	5.85	1.325631
5.852	16.7	5.852	1.786711E-05	5.852	1.325083
5.854	0	5.854	1.786711E-05	5.854	1.32433
5.856	0	5.856	1.786711E-05	5.856	1.323354
5.858	0	5.858	1.786711E-05	5.858	1.322142
5.86	0	5.86	1.786711E-05	5.86	1.320683
5.862	16.7	5.862	1.786711E-05	5.862	1.318971
5.864	0	5.864	1.786711E-05	5.864	1.317003
5.866	16.7	5.866	1.786711E-05	5.866	1.314782
5.868	0	5.868	1.786711E-05	5.868	1.312313
5.87	16.7	5.87	1.786711E-05	5.87	1.309605
5.872	16.7	5.872	1.786711E-05	5.872	1.306673
5.874	16.7	5.874	1.786711E-05	5.874	1.303532
5.876	16.7	5.876	1.786711E-05	5.876	1.300203
5.878	33.3	5.878	1.786711E-05	5.878	1.296707
5.88	0	5.88	1.786711E-05	5.88	1.293071
5.882	0	5.882	1.786711E-05	5.882	1.28932
5.884	0	5.884	1.786711E-05	5.884	1.285483
5.886	0	5.886	1.786711E-05	5.886	1.281591
5.888	50	5.888	1.786711E-05	5.888	1.277673
5.89	16.7	5.89	1.786711E-05	5.89	1.273759
5.892	0	5.892	1.786711E-05	5.892	1.26988
5.894	33.3	5.894	1.786711E-05	5.894	1.266065
5.896	0	5.896	1.786711E-05	5.896	1.262342
5.898	16.7	5.898	1.786711E-05	5.898	1.258737
5.9	50	5.9	1.786711E-05	5.9	1.255275
5.902	0	5.902	1.786711E-05	5.902	1.251978
5.904	0	5.904	1.786711E-05	5.904	1.248865
5.906	0	5.906	1.786711E-05	5.906	1.245953
5.908	0	5.908	1.786711E-05	5.908	1.243254
5.91	0	5.91	1.786711E-05	5.91	1.240778
5.912	33.3	5.912	1.786711E-05	5.912	1.238532
5.914	0	5.914	1.786711E-05	5.914	1.236518
5.916	0	5.916	1.786711E-05	5.916	1.234735
5.918	16.7	5.918	1.786711E-05	5.918	1.233178
5.92	33.3	5.92	1.786711E-05	5.92	1.231841
5.922	16.7	5.922	1.786711E-05	5.922	1.230712
5.924	0	5.924	1.786711E-05	5.924	1.229777
5.926	33.3	5.926	1.786711E-05	5.926	1.22902
5.928	0	5.928	1.786711E-05	5.928	1.228421
5.93	16.7	5.93	1.786711E-05	5.93	1.227959
5.932	0	5.932	1.786711E-05	5.932	1.227611
5.934	0	5.934	1.786711E-05	5.934	1.227354
5.936	0	5.936	1.786711E-05	5.936	1.227161
5.938	0	5.938	1.786711E-05	5.938	1.227009
5.94	16.7	5.94	1.786711E-05	5.94	1.226872
5.942	16.7	5.942	1.786711E-05	5.942	1.226726
5.944	0	5.944	1.786711E-05	5.944	1.226547
5.946	0	5.946	1.786711E-05	5.946	1.226315
5.948	0	5.948	1.786711E-05	5.948	1.22601
5.95	0	5.95	1.786711E-05	5.95	1.225615
5.952	16.7	5.952	1.786711E-05	5.952	1.225115
5.954	16.7	5.954	1.786711E-05	5.954	1.224501
5.956	0	5.956	1.786711E-05	5.956	1.223764
5.958	50	5.958	1.786711E-05	5.958	1.222899
5.96	0	5.96	1.786711E-05	5.96	1.221906
5.962	0	5.962	1.786711E-05	5.962	1.220787
5.964	16.7	5.964	1.786711E-05	5.964	1.219547
5.966	33.3	5.966	1.786711E-05	5.966	1.218193
5.968	16.7	5.968	1.786711E-05	5.968	1.216736
5.97	16.7	5.97	1.786711E-05	5.97	1.215186
5.972	33.3	5.972	1.786711E-05	5.972	1.213558
5.974	33.3	5.974	1.786711E-05	5.974	1.211865
5.976	0	5.976	1.786711E-05	5.976	1.210121
5.978	0	5.978	1.786711E-05	5.978	1.20834
5.98	33.3	5.98	1.786711E-05	5.98	1.206537
5.982	16.7	5.982	1.786711E-05	5.982	1.204724
5.984	0	5.984	1.786711E-05	5.984	1.202914
5.986	16.7	5.986	1.786711E-05	5.986	1.201119
5.988	16.7	5.988	1.786711E-05	5.988	1.199346
5.99	0	5.99	1.786711E-05	5.99	1.197607
5.992	33.3	5.992	1.786711E-05	5.992	1.195906
5.994	16.7	5.994	1.786711E-05	5.994	1.194251
5.996	16.7	5.996	1.786711E-05	5.996	1.192646
5.998	16.7	5.998	1.786711E-05	5.998	1.191095
6	0	6	1.786711E-05	6	1.1896
