No.1		
X[mm]	Z[um]	
0.308700	10.131866	
0.309000	10.113292	
0.309300	10.096726	
0.309600	10.085180	
0.309900	10.078152	
0.310200	10.060582	
0.310500	10.037490	
0.310800	10.026446	
0.311100	10.011386	
0.311400	9.996828	
0.311700	9.982270	
0.312000	9.963696	
0.312300	9.946126	
0.312600	9.927050	
0.312900	9.904460	
0.313200	9.883878	
0.313500	9.869822	
0.313800	9.855264	
0.314100	9.838698	
0.314400	9.820626	
0.314700	9.794020	
0.315000	9.754362	
0.315300	9.719724	
0.315600	9.712194	
0.315900	9.716210	
0.316200	9.721732	
0.316500	9.721732	
0.316800	9.729262	
0.317100	9.729764	
0.317400	9.726752	
0.317700	9.720226	
0.318000	9.705668	
0.318300	9.686592	
0.318600	9.667516	
0.318900	9.656472	
0.319200	9.649444	
0.319500	9.638902	
0.319800	9.617316	
0.320100	9.582678	
0.320400	9.527960	
0.320700	9.495330	
0.321000	9.496334	
0.321300	9.494326	
0.321600	9.484788	
0.321900	9.487800	
0.322200	9.484286	
0.322500	9.474748	
0.322800	9.465210	
0.323100	9.464708	
0.323400	9.460692	
0.323700	9.451154	
0.324000	9.423042	
0.324300	9.417520	
0.324600	9.476756	
0.324900	9.510390	
0.325200	9.500852	
0.325500	9.492318	
0.325800	9.487298	
0.326100	9.479266	
0.326400	9.469728	
0.326700	9.449648	
0.327000	9.443122	
0.327300	9.412500	
0.327600	9.373846	
0.327900	9.338204	
0.328200	9.301056	
0.328500	9.254872	
0.328800	9.223246	
0.329100	9.201660	
0.329400	9.190114	
0.329700	9.191620	
0.330000	9.186098	
0.330300	9.173548	
0.330600	9.155476	
0.330900	9.125356	
0.331200	9.087706	
0.331500	9.069634	
0.331800	9.069634	
0.332100	9.053068	
0.332400	9.022948	
0.332700	8.995338	
0.333000	8.978270	
0.333300	8.955178	
0.333600	8.915520	
0.333900	8.859798	
0.334200	8.808092	
0.334500	8.772952	
0.334800	8.742330	
0.335100	8.716226	
0.335400	8.704178	
0.335700	8.693134	
0.336000	8.679078	
0.336300	8.661508	
